order_id,customer_id,postal_code,product_id,sales,quantity,discount,profit,category,subcategory,product_name,order_date,ship_date,ship_mode,customer_name,segment,country,city,state,region,profit_margin
CA-2019-152646,TH-21235,90049,OFF-PA-10004451,$32.40,5,0%,$15.55,Office Supplies,Paper,Xerox 222,11/21/2019,11/26/2019,Standard Class,Tiffany House,Corporate,United States,Los Angeles,California,West,48%
CA-2020-103765,JG-15310,79762,OFF-AP-10002311,$13.76,1,80%,-$24.77,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",11/24/2020,11/30/2020,Standard Class,Jason Gross,Corporate,United States,Odessa,Texas,Central,-180%
US-2020-118157,AW-10930,55407,OFF-EN-10004459,$15.28,2,0%,$7.49,Office Supplies,Envelopes,Security-Tint Envelopes,11/14/2020,11/17/2020,First Class,Arthur Wiediger,Home Office,United States,Minneapolis,Minnesota,Central,49%
US-2018-164238,JW-15955,19120,OFF-ST-10002352,$44.69,7,20%,$3.35,Office Supplies,Storage,Iris Project Case,8/16/2018,8/20/2018,Standard Class,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,East,8%
US-2018-164238,JW-15955,19120,FUR-BO-10000780,$301.47,3,50%,-$205.00,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,8/16/2018,8/20/2018,Standard Class,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,East,-68%
CA-2020-103212,MH-18025,70506,OFF-LA-10000248,$11.07,3,0%,$5.20,Office Supplies,Labels,Avery 52,10/13/2020,10/14/2020,First Class,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,South,47%
CA-2020-103212,MH-18025,70506,FUR-TA-10003473,"$1,504.52",4,0%,$346.04,Furniture,Tables,Bretford Rectangular Conference Table Tops,10/13/2020,10/14/2020,First Class,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,South,23%
CA-2020-103212,MH-18025,70506,OFF-PA-10004355,$25.92,4,0%,$12.44,Office Supplies,Paper,Xerox 231,10/13/2020,10/14/2020,First Class,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,South,48%
CA-2020-121160,FM-14290,77803,OFF-BI-10001308,$7.54,6,80%,-$13.19,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,11/4/2020,11/4/2020,Same Day,Frank Merwin,Home Office,United States,Bryan,Texas,Central,-175%
CA-2020-121160,FM-14290,77803,OFF-BI-10003094,$1.41,2,80%,-$2.32,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11/4/2020,11/4/2020,Same Day,Frank Merwin,Home Office,United States,Bryan,Texas,Central,-165%
CA-2020-121160,FM-14290,77803,OFF-BI-10004040,$4.14,4,80%,-$6.42,Office Supplies,Binders,Wilson Jones Impact Binders,11/4/2020,11/4/2020,Same Day,Frank Merwin,Home Office,United States,Bryan,Texas,Central,-155%
CA-2020-121160,FM-14290,77803,OFF-ST-10002485,$52.75,3,20%,-$12.53,Office Supplies,Storage,Rogers Deluxe File Chest,11/4/2020,11/4/2020,Same Day,Frank Merwin,Home Office,United States,Bryan,Texas,Central,-24%
CA-2020-140515,GZ-14545,90008,OFF-AP-10001205,$381.36,7,0%,$106.78,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,3/19/2020,3/24/2020,Standard Class,George Zrebassa,Corporate,United States,Los Angeles,California,West,28%
CA-2017-153619,TC-21535,90049,OFF-AR-10001868,$6.72,4,0%,$3.36,Office Supplies,Art,Prang Dustless Chalk Sticks,11/3/2017,11/3/2017,Same Day,Tracy Collins,Home Office,United States,Los Angeles,California,West,50%
CA-2020-133718,TB-21520,90045,OFF-BI-10003429,$15.19,3,20%,$5.51,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",7/23/2020,7/26/2020,First Class,Tracy Blumstein,Consumer,United States,Los Angeles,California,West,36%
CA-2020-133718,TB-21520,90045,OFF-PA-10002689,$58.32,9,0%,$27.99,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),7/23/2020,7/26/2020,First Class,Tracy Blumstein,Consumer,United States,Los Angeles,California,West,48%
CA-2017-148383,RP-19390,85023,OFF-BI-10003650,$946.76,6,70%,-$694.29,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,12/27/2017,12/31/2017,Standard Class,Resi Pölking,Consumer,United States,Phoenix,Arizona,West,-73%
CA-2019-126732,LR-16915,90036,FUR-FU-10001889,$94.68,9,0%,$31.24,Furniture,Furnishings,Ultra Door Pull Handle,9/2/2019,9/6/2019,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,West,33%
CA-2019-126732,LR-16915,90036,OFF-ST-10000321,$23.67,3,0%,$0.95,Office Supplies,Storage,Akro Stacking Bins,9/2/2019,9/6/2019,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,West,4%
CA-2019-126732,LR-16915,90036,TEC-PH-10001530,"$1,091.17",4,20%,$68.20,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,9/2/2019,9/6/2019,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,West,6%
CA-2019-126732,LR-16915,90036,OFF-AR-10004752,$18.69,7,0%,$5.23,Office Supplies,Art,Blackstonian Pencils,9/2/2019,9/6/2019,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,West,28%
CA-2019-126732,LR-16915,90036,FUR-TA-10001539,$568.73,3,20%,$28.44,Furniture,Tables,Chromcraft Rectangular Conference Tables,9/2/2019,9/6/2019,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,West,5%
CA-2019-126732,LR-16915,90036,OFF-BI-10001553,$7.31,1,20%,$2.56,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,9/2/2019,9/6/2019,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,West,35%
CA-2020-138156,MM-17260,43229,FUR-FU-10003601,$147.57,2,20%,-$3.69,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",2/11/2020,2/14/2020,First Class,Magdelene Morse,Consumer,United States,Columbus,Ohio,East,-3%
CA-2020-110310,NB-18655,32303,OFF-PA-10001685,$56.78,7,20%,$20.58,Office Supplies,Paper,Easy-staple paper,10/27/2020,11/2/2020,Standard Class,Nona Balk,Corporate,United States,Tallahassee,Florida,South,36%
CA-2020-110310,NB-18655,32303,OFF-BI-10001097,$5.61,3,70%,-$3.92,Office Supplies,Binders,Avery Hole Reinforcements,10/27/2020,11/2/2020,Standard Class,Nona Balk,Corporate,United States,Tallahassee,Florida,South,-70%
CA-2020-110310,NB-18655,32303,OFF-AR-10001662,$6.58,3,20%,$0.58,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10/27/2020,11/2/2020,Standard Class,Nona Balk,Corporate,United States,Tallahassee,Florida,South,9%
CA-2017-113271,DS-13030,94122,OFF-BI-10002609,$14.30,6,20%,$4.65,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7/9/2017,7/14/2017,Standard Class,Darrin Sayre,Home Office,United States,San Francisco,California,West,33%
CA-2017-113271,DS-13030,94122,FUR-BO-10004218,$119.83,1,15%,$7.05,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",7/9/2017,7/14/2017,Standard Class,Darrin Sayre,Home Office,United States,San Francisco,California,West,6%
CA-2017-113271,DS-13030,94122,OFF-AR-10003251,$5.56,2,0%,$2.22,Office Supplies,Art,Prang Drawing Pencil Set,7/9/2017,7/14/2017,Standard Class,Darrin Sayre,Home Office,United States,San Francisco,California,West,40%
CA-2017-113271,DS-13030,94122,OFF-PA-10002365,$32.40,5,0%,$15.55,Office Supplies,Paper,Xerox 1967,7/9/2017,7/14/2017,Standard Class,Darrin Sayre,Home Office,United States,San Francisco,California,West,48%
CA-2020-130106,VF-21715,94109,OFF-AR-10003651,$9.84,3,0%,$2.85,Office Supplies,Art,Newell 350,5/22/2020,5/26/2020,Standard Class,Vicky Freymann,Home Office,United States,San Francisco,California,West,29%
CA-2020-130106,VF-21715,94109,OFF-AR-10003732,$2.78,1,0%,$0.72,Office Supplies,Art,Newell 333,5/22/2020,5/26/2020,Standard Class,Vicky Freymann,Home Office,United States,San Francisco,California,West,26%
CA-2019-127761,SW-20275,10009,OFF-BI-10002557,$3.64,1,20%,$1.37,Office Supplies,Binders,Presstex Flexible Ring Binders,11/10/2019,11/14/2019,Standard Class,Scott Williamson,Consumer,United States,New York City,New York,East,38%
CA-2019-127761,SW-20275,10009,TEC-PH-10003691,$881.93,7,0%,$220.48,Technology,Phones,BlackBerry Q10,11/10/2019,11/14/2019,Standard Class,Scott Williamson,Consumer,United States,New York City,New York,East,25%
CA-2019-105354,PW-19030,52302,OFF-BI-10001107,$115.84,8,0%,$54.44,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",12/2/2019,12/6/2019,Standard Class,Pauline Webber,Corporate,United States,Marion,Iowa,Central,47%
CA-2020-155712,KD-16615,90008,OFF-BI-10004224,$107.65,2,20%,$33.64,Office Supplies,Binders,Catalog Binders with Expanding Posts,3/2/2020,3/8/2020,Standard Class,Ken Dana,Corporate,United States,Los Angeles,California,West,31%
CA-2020-102309,DO-13645,71603,TEC-AC-10001114,$199.95,5,0%,$63.98,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,9/23/2020,9/25/2020,Second Class,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,South,32%
CA-2020-102309,DO-13645,71603,OFF-PA-10002005,$12.96,2,0%,$6.22,Office Supplies,Paper,Xerox 225,9/23/2020,9/25/2020,Second Class,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,South,48%
CA-2017-168368,GA-14725,65203,FUR-CH-10001146,$60.89,1,0%,$15.22,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",2/11/2017,2/15/2017,Second Class,Guy Armstrong,Consumer,United States,Columbia,Missouri,Central,25%
CA-2017-168368,GA-14725,65203,OFF-LA-10004853,$14.94,3,0%,$6.87,Office Supplies,Labels,Avery 483,2/11/2017,2/15/2017,Second Class,Guy Armstrong,Consumer,United States,Columbia,Missouri,Central,46%
CA-2017-168368,GA-14725,65203,OFF-BI-10004728,$9.64,2,0%,$4.43,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2/11/2017,2/15/2017,Second Class,Guy Armstrong,Consumer,United States,Columbia,Missouri,Central,46%
CA-2017-168368,GA-14725,65203,FUR-FU-10002298,$332.94,3,0%,$53.27,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2/11/2017,2/15/2017,Second Class,Guy Armstrong,Consumer,United States,Columbia,Missouri,Central,16%
CA-2017-168368,GA-14725,65203,OFF-BI-10004654,$51.90,3,0%,$24.39,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2/11/2017,2/15/2017,Second Class,Guy Armstrong,Consumer,United States,Columbia,Missouri,Central,47%
CA-2017-168368,GA-14725,65203,OFF-ST-10002583,$64.96,2,0%,$2.60,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,2/11/2017,2/15/2017,Second Class,Guy Armstrong,Consumer,United States,Columbia,Missouri,Central,4%
CA-2020-167976,JL-15505,57401,OFF-SU-10004661,$25.50,3,0%,$6.63,Office Supplies,Supplies,Acme Titanium Bonded Scissors,11/11/2020,11/14/2020,Second Class,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,Central,26%
CA-2020-111388,SU-20665,98103,FUR-CH-10003061,$215.98,3,20%,-$2.70,Furniture,Chairs,"Global Leather Task Chair, Black",9/2/2020,9/2/2020,Same Day,Stephanie Ulpright,Home Office,United States,Seattle,Washington,West,-1%
CA-2018-124499,FM-14380,48227,FUR-CH-10000513,$389.97,3,0%,$35.10,Furniture,Chairs,High-Back Leather Manager's Chair,10/9/2018,10/13/2018,Standard Class,Fred Mcmath,Consumer,United States,Detroit,Michigan,Central,9%
CA-2018-124499,FM-14380,48227,OFF-AP-10002191,$269.91,5,10%,$53.98,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,10/9/2018,10/13/2018,Standard Class,Fred Mcmath,Consumer,United States,Detroit,Michigan,Central,20%
US-2020-128118,MY-17380,38109,OFF-BI-10000216,$11.67,3,70%,-$7.78,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11/24/2020,12/1/2020,Standard Class,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,South,-67%
US-2020-128118,MY-17380,38109,OFF-EN-10003448,$64.85,7,20%,$24.32,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",11/24/2020,12/1/2020,Standard Class,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,South,38%
CA-2017-125759,NM-18445,89031,FUR-FU-10002111,$14.56,2,0%,$5.53,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",2/8/2017,2/9/2017,First Class,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,West,38%
CA-2018-151869,CS-11950,11520,FUR-CH-10001545,$102.58,1,10%,$6.84,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,9/25/2018,9/25/2018,Same Day,Carlos Soltero,Consumer,United States,Freeport,New York,East,7%
CA-2018-151869,CS-11950,11520,OFF-PA-10002947,$20.04,3,0%,$9.62,Office Supplies,Paper,Xerox 1923,9/25/2018,9/25/2018,Same Day,Carlos Soltero,Consumer,United States,Freeport,New York,East,48%
US-2020-102183,PK-19075,10035,OFF-BI-10003476,$32.09,7,20%,$11.23,Office Supplies,Binders,Avery Metallic Poly Binders,8/21/2020,8/28/2020,Standard Class,Pete Kriz,Consumer,United States,New York City,New York,East,35%
US-2020-102183,PK-19075,10035,OFF-BI-10001359,"$4,305.55",6,20%,"$1,453.12",Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,8/21/2020,8/28/2020,Standard Class,Pete Kriz,Consumer,United States,New York City,New York,East,34%
CA-2019-100510,HM-14860,10024,FUR-FU-10000320,$10.02,3,0%,$4.41,Furniture,Furnishings,OIC Stacking Trays,5/12/2019,5/17/2019,Standard Class,Harry Marie,Corporate,United States,New York City,New York,East,44%
CA-2019-100510,HM-14860,10024,TEC-PH-10001835,$631.96,4,0%,$303.34,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,5/12/2019,5/17/2019,Standard Class,Harry Marie,Corporate,United States,New York City,New York,East,48%
CA-2020-146983,AH-10210,42420,OFF-BI-10003650,"$1,577.94",3,0%,$757.41,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,9/2/2020,9/6/2020,Standard Class,Alan Hwang,Consumer,United States,Henderson,Kentucky,South,48%
US-2017-134054,FC-14335,87105,OFF-AR-10000937,$255.85,7,0%,$112.57,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",10/10/2017,10/10/2017,Same Day,Fred Chung,Corporate,United States,Albuquerque,New Mexico,West,44%
CA-2019-113236,CP-12085,33445,OFF-ST-10000532,$184.70,6,20%,$13.85,Office Supplies,Storage,Advantus Rolling Drawer Organizers,5/26/2019,5/29/2019,Second Class,Cathy Prescott,Corporate,United States,Delray Beach,Florida,South,8%
CA-2019-113236,CP-12085,33445,TEC-AC-10001267,$47.92,2,20%,$11.98,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,5/26/2019,5/29/2019,Second Class,Cathy Prescott,Corporate,United States,Delray Beach,Florida,South,25%
CA-2020-122539,SC-20305,19140,OFF-LA-10004853,$15.94,4,20%,$5.18,Office Supplies,Labels,Avery 483,12/1/2020,12/5/2020,Standard Class,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,East,33%
CA-2020-122539,SC-20305,19140,OFF-BI-10001759,$8.00,7,70%,-$5.60,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",12/1/2020,12/5/2020,Standard Class,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,East,-70%
CA-2020-122539,SC-20305,19140,FUR-CH-10003379,$398.97,2,30%,-$28.50,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,12/1/2020,12/5/2020,Standard Class,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,East,-7%
CA-2019-166772,HJ-14875,98105,FUR-BO-10002853,$163.88,2,0%,$40.97,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,9/20/2019,9/24/2019,Standard Class,Heather Jas,Home Office,United States,Seattle,Washington,West,25%
US-2020-152898,CB-12025,23223,OFF-AP-10000027,$67.90,5,0%,$20.37,Office Supplies,Appliances,Hoover Commercial SteamVac,9/11/2020,9/15/2020,Standard Class,Cassandra Brandow,Consumer,United States,Richmond,Virginia,South,30%
CA-2019-160486,EH-14185,33407,OFF-PA-10002421,$72.22,4,20%,$25.28,Office Supplies,Paper,Embossed Ink Jet Note Cards,12/30/2019,1/4/2020,Standard Class,Evan Henry,Consumer,United States,West Palm Beach,Florida,South,35%
CA-2020-102218,LW-17215,80525,OFF-LA-10002475,$11.70,2,20%,$3.95,Office Supplies,Labels,Avery 519,9/2/2020,9/4/2020,Second Class,Luke Weiss,Consumer,United States,Fort Collins,Colorado,West,34%
CA-2017-161032,MK-17905,53132,FUR-CH-10001482,$392.94,3,0%,$43.22,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,11/18/2017,11/23/2017,Standard Class,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,Central,11%
CA-2018-102778,JH-15820,28110,FUR-FU-10000087,$18.18,1,20%,$4.77,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",11/21/2018,11/24/2018,First Class,John Huston,Consumer,United States,Monroe,North Carolina,South,26%
CA-2020-154011,DB-13270,75081,OFF-BI-10003166,$6.89,3,80%,-$11.02,Office Supplies,Binders,GBC Plasticlear Binding Covers,6/19/2020,6/26/2020,Standard Class,Deborah Brumfield,Home Office,United States,Dallas,Texas,Central,-160%
CA-2020-154011,DB-13270,75081,FUR-TA-10000688,$457.49,3,30%,-$84.96,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",6/19/2020,6/26/2020,Standard Class,Deborah Brumfield,Home Office,United States,Dallas,Texas,Central,-19%
US-2020-165456,TB-21625,19134,FUR-CH-10003981,"$1,079.32",6,30%,-$15.42,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,11/30/2020,12/3/2020,First Class,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,East,-1%
CA-2017-111857,NM-18445,94109,OFF-PA-10001878,$48.91,1,0%,$22.99,Office Supplies,Paper,Xerox 1891,4/23/2017,4/26/2017,Second Class,Nathan Mautz,Home Office,United States,San Francisco,California,West,47%
CA-2017-163650,TT-21220,19901,OFF-AR-10002375,$9.84,3,0%,$2.85,Office Supplies,Art,Newell 351,9/23/2017,9/25/2017,First Class,Thomas Thornton,Consumer,United States,Dover,Delaware,East,29%
CA-2017-163650,TT-21220,19901,OFF-BI-10004965,$34.50,3,0%,$15.53,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,9/23/2017,9/25/2017,First Class,Thomas Thornton,Consumer,United States,Dover,Delaware,East,45%
CA-2020-124114,RS-19765,76706,OFF-BI-10004022,$0.56,1,80%,-$0.95,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,3/2/2020,3/2/2020,Same Day,Roland Schwarz,Corporate,United States,Waco,Texas,Central,-170%
US-2020-116505,TB-21625,21740,OFF-BI-10000050,$43.80,6,0%,$20.59,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11/17/2020,11/21/2020,Second Class,Trudy Brown,Consumer,United States,Hagerstown,Maryland,East,47%
CA-2020-161340,AM-10360,44105,OFF-PA-10002464,$13.87,3,20%,$5.03,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),5/28/2020,6/1/2020,Standard Class,Alice Mccarthy,Corporate,United States,Cleveland,Ohio,East,36%
CA-2020-161340,AM-10360,44105,FUR-BO-10004709,$115.96,4,50%,-$64.94,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",5/28/2020,6/1/2020,Standard Class,Alice Mccarthy,Corporate,United States,Cleveland,Ohio,East,-56%
US-2018-163433,MP-17965,78501,TEC-AC-10003590,$41.42,2,20%,$8.28,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",4/18/2018,4/22/2018,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,20%
US-2018-163433,MP-17965,78501,TEC-PH-10003357,$244.77,4,20%,$24.48,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,4/18/2018,4/22/2018,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,10%
US-2018-163433,MP-17965,78501,OFF-AR-10003373,$74.35,3,20%,$6.51,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",4/18/2018,4/22/2018,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,9%
US-2018-163433,MP-17965,78501,OFF-BI-10003676,$4.31,2,80%,-$6.90,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4/18/2018,4/22/2018,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,-160%
US-2018-163433,MP-17965,78501,FUR-CH-10000225,$56.69,1,30%,-$20.25,Furniture,Chairs,"Global Geo Office Task Chair, Gray",4/18/2018,4/22/2018,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,-36%
US-2018-163433,MP-17965,78501,TEC-PH-10001870,$97.97,2,20%,$6.12,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,4/18/2018,4/22/2018,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,6%
US-2018-163433,MP-17965,78501,OFF-AR-10003481,$7.87,3,20%,$0.89,Office Supplies,Art,Newell 348,4/18/2018,4/22/2018,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,11%
US-2018-163433,MP-17965,78501,OFF-PA-10003936,$15.55,3,20%,$5.44,Office Supplies,Paper,Xerox 1994,4/18/2018,4/22/2018,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,35%
US-2018-163433,MP-17965,78501,OFF-BI-10000320,$1.48,1,80%,-$2.29,Office Supplies,Binders,GBC Plastic Binding Combs,4/18/2018,4/22/2018,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,-155%
CA-2018-137603,MH-17290,87505,OFF-AR-10001972,$8.40,5,0%,$2.18,Office Supplies,Art,Newell 323,9/19/2018,9/24/2018,Standard Class,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,West,26%
CA-2017-128237,CA-12265,94110,OFF-AR-10003829,$6.56,2,0%,$1.90,Office Supplies,Art,Newell 35,3/25/2017,3/30/2017,Standard Class,Christina Anderson,Consumer,United States,San Francisco,California,West,29%
CA-2017-128237,CA-12265,94110,OFF-AR-10003338,$14.88,2,0%,$3.72,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",3/25/2017,3/30/2017,Standard Class,Christina Anderson,Consumer,United States,San Francisco,California,West,25%
CA-2017-128237,CA-12265,94110,TEC-AC-10002558,$45.48,4,0%,$15.92,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,3/25/2017,3/30/2017,Standard Class,Christina Anderson,Consumer,United States,San Francisco,California,West,35%
CA-2017-128237,CA-12265,94110,OFF-AR-10000034,$25.44,6,0%,$9.92,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3/25/2017,3/30/2017,Standard Class,Christina Anderson,Consumer,United States,San Francisco,California,West,39%
US-2019-102141,KD-16615,10024,OFF-BI-10001510,$146.69,8,20%,$45.84,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,8/26/2019,8/31/2019,Standard Class,Ken Dana,Corporate,United States,New York City,New York,East,31%
CA-2020-148642,DW-13540,75220,OFF-LA-10000134,$4.93,2,20%,$1.72,Office Supplies,Labels,Avery 511,3/6/2020,3/12/2020,Standard Class,Don Weiss,Consumer,United States,Dallas,Texas,Central,35%
CA-2020-148642,DW-13540,75220,OFF-AR-10000588,$63.49,4,20%,$4.76,Office Supplies,Art,Newell 345,3/6/2020,3/12/2020,Standard Class,Don Weiss,Consumer,United States,Dallas,Texas,Central,8%
CA-2018-111948,AG-10495,48234,OFF-ST-10003282,$418.32,7,0%,$117.13,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",11/11/2018,11/11/2018,Same Day,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,Central,28%
CA-2018-111948,AG-10495,48234,OFF-AP-10002311,$123.86,2,10%,$46.79,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",11/11/2018,11/11/2018,Same Day,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,Central,38%
CA-2019-161907,JH-16180,19140,TEC-PH-10000141,$118.78,3,40%,-$27.72,Technology,Phones,Clearsounds A400,4/5/2019,4/9/2019,Standard Class,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,East,-23%
CA-2019-161907,JH-16180,19140,OFF-SU-10000646,$769.18,4,20%,-$163.45,Office Supplies,Supplies,Premier Automatic Letter Opener,4/5/2019,4/9/2019,Standard Class,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,East,-21%
CA-2020-124940,DK-13090,75007,TEC-AC-10002076,$47.90,1,20%,-$2.99,Technology,Accessories,Microsoft Natural Keyboard Elite,2/21/2020,2/26/2020,Standard Class,Dave Kipp,Consumer,United States,Carrollton,Texas,Central,-6%
US-2020-108343,AR-10825,10009,OFF-PA-10000743,$13.36,2,0%,$6.41,Office Supplies,Paper,Xerox 1977,7/20/2020,7/25/2020,Standard Class,Anthony Rawles,Corporate,United States,New York City,New York,East,48%
US-2020-108343,AR-10825,10009,FUR-CH-10002780,$163.76,2,10%,$25.47,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,7/20/2020,7/25/2020,Standard Class,Anthony Rawles,Corporate,United States,New York City,New York,East,16%
US-2020-108343,AR-10825,10009,FUR-FU-10000747,$183.92,4,0%,$31.27,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,7/20/2020,7/25/2020,Standard Class,Anthony Rawles,Corporate,United States,New York City,New York,East,17%
US-2019-111563,SM-20005,77041,FUR-FU-10002445,$11.38,3,60%,-$5.69,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11/4/2019,11/8/2019,Standard Class,Sally Matthias,Consumer,United States,Houston,Texas,Central,-50%
US-2019-111563,SM-20005,77041,FUR-FU-10000723,$66.11,4,60%,-$84.29,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",11/4/2019,11/8/2019,Standard Class,Sally Matthias,Consumer,United States,Houston,Texas,Central,-128%
CA-2020-121853,DB-13660,90036,OFF-PA-10003641,$211.04,8,0%,$97.08,Office Supplies,Paper,Xerox 1909,9/23/2020,9/29/2020,Standard Class,Duane Benoit,Consumer,United States,Los Angeles,California,West,46%
CA-2020-121853,DB-13660,90036,FUR-CH-10003973,$594.82,2,20%,$59.48,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,9/23/2020,9/29/2020,Standard Class,Duane Benoit,Consumer,United States,Los Angeles,California,West,10%
